,Treatment,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y
1293,0,1,0,1,1,0,0,1,1,1.346519383,0.066215137,0.50884819,0.206900504,-0.160806762,1.734850807,-0.771905187,-0.349445797,0.278045365,-0.498357021,0,0,2.371700551
1294,0,0,1,0,0,0,0,0,1,-0.620013885,-1.370450121,-0.541902853,0.047827952,0.812021003,-0.473832585,-0.512043807,-0.644298007,-1.257913654,1.625777306,1,0,-0.017014696
1295,0,0,0,0,0,1,0,0,0,0.414587324,-0.385905176,0.613650592,0.490384971,-0.2348535,-0.636998478,0.532583385,0.697078225,-1.347767957,-1.030435537,0,0,-0.290967791
1296,1,0,0,1,0,0,1,0,1,-0.167529806,0.700894092,-2.296775578,-0.825465707,0.15519574,-0.238688493,0.661831362,-0.696741285,0.04782008,0.248032921,0,0,0.787651212
1297,0,0,0,0,0,1,0,0,1,0.964991262,1.064687262,-0.197958624,-0.359813999,-1.491880767,-0.779729566,-0.449631022,0.088785111,-1.894410722,1.345741517,1,0,2.136247347
1298,1,0,0,0,1,0,0,1,0,0.133822855,-0.575285739,0.12804103,-0.8746582,0.52774223,-1.467022802,1.06924607,0.247311104,1.399265807,0.302085055,0,0,1.034636302
1299,1,0,0,1,0,0,1,0,0,0.303634784,-0.619618374,1.129489082,0.20044897,1.39392431,0.075388422,0.607026827,0.565697336,0.863055215,-0.624495604,1,0,2.155407036
1300,1,0,1,0,0,1,0,0,1,0.611943995,1.975993034,0.675472651,0.614734049,0.411736462,-2.189236642,0.919561131,0.975665064,1.169690485,-0.466969174,0,0,0.764099314
1301,0,1,0,0,0,0,0,1,0,1.110623356,-0.549842625,0.00485586,-1.302262402,1.736671206,-0.375359776,0.719913822,-1.43117864,0.223648374,-0.228215502,0,0,1.560987094
1302,0,0,1,0,0,0,0,1,0,-0.648203763,0.03793015,0.433235758,-0.357700072,1.164027,0.895272366,0.165719644,0.904806993,0.583820365,-0.562961065,0,1,2.042178092
1303,0,1,0,0,0,0,0,1,0,0.82061925,1.492058276,-0.031405512,0.306244387,-0.38951974,-0.065127151,0.435218758,-0.205382749,1.100673024,-0.288683923,0,1,2.279660925
1304,1,1,1,0,0,1,0,1,0,-0.58647997,1.322040148,0.163256933,0.34756,0.986174214,0.580884289,-0.243054547,-0.193235503,1.078693064,0.707528883,1,1,3.695851084
1305,0,1,1,0,0,1,0,0,0,0.265973852,-0.011193159,-0.27064094,1.137922774,0.556794945,0.583496729,-1.043118028,-0.808934952,0.172056921,0.015713545,0,0,1.233001994
1306,0,0,0,1,0,0,0,1,1,0.120192167,0.325145924,1.085655914,0.361935675,1.285360821,-0.014617247,-0.156350691,-1.00699011,0.134845107,-1.027832589,0,0,1.363546992
1307,0,0,0,1,0,1,0,0,0,1.767499814,-2.535476685,-2.365553685,-0.45835853,-0.150565586,-1.903232416,-0.046982789,-1.290026761,-0.29921523,0.164999271,0,1,-1.419230382
1308,0,0,0,0,0,1,0,0,0,1.626723971,-0.388719114,-1.434560282,0.525209328,0.492555224,0.403760117,0.011693141,0.328775839,-0.782421705,-0.660076875,0,0,1.385034008
1309,1,0,0,0,0,0,0,0,0,-0.276499748,0.186134676,-0.032490399,-0.733798233,1.096915643,0.871211637,1.835552161,0.724505231,1.161726514,1.595104456,0,0,2.999980578
1310,0,0,0,0,1,1,0,1,0,-1.849743898,-0.474249645,-1.15380574,0.900640172,-1.689535184,-1.349117061,-0.178008663,0.078297916,0.757012284,-0.29091472,0,0,-2.933815454
1311,1,0,0,1,1,0,0,0,1,1.196688833,-2.547447542,0.968993751,-0.596613343,-0.993963186,-1.565971148,1.536703523,-0.57502287,0.275395179,0.655342718,0,0,-0.397444399
1312,0,1,0,1,0,0,0,0,0,-0.016867834,0.01017388,0.907404625,-0.18998052,1.062951472,-0.555430321,-0.840788338,-2.26030461,0.13690178,1.546860463,0,1,1.651060063
1313,1,0,1,0,0,1,0,0,1,0.815443263,-0.378513827,2.38603015,-1.467058717,0.219773321,-0.095368368,1.171605442,-1.222837646,-0.632450986,-1.570715439,1,0,-0.397406345
1314,0,0,1,0,1,1,1,0,1,0.86704631,-0.694005263,-0.138681831,-0.800493085,-0.556649967,-0.876935359,0.519162094,-1.640694407,-1.535489344,-0.18161382,0,0,-0.098632534
1315,1,0,1,1,0,1,0,0,0,0.863812501,0.740639372,-0.557202713,-0.609897258,-0.823614919,0.303537908,2.095811447,0.736809496,0.31566496,0.329080833,0,0,0.877432495
1316,0,0,0,1,0,0,0,0,0,0.973879203,0.664143744,0.855266959,2.036735148,0.614194501,1.107241353,0.648433606,1.042074643,0.696333136,1.135941507,0,1,6.23948501
1317,0,0,0,1,0,0,1,0,0,-0.497256702,-0.175699795,-0.156156674,-0.053174864,-0.274303133,-0.447003704,-0.50706888,0.23838874,-0.761987936,0.762849804,1,0,-1.500286121
1318,1,1,1,0,1,1,1,0,0,0.960393996,-0.734230998,2.660454997,-0.869257311,1.299654552,0.953438646,-0.845689209,0.673453545,-0.110856974,-0.356078822,0,0,2.302249987
1319,1,1,0,0,0,0,0,0,0,0.94132389,0.040928094,1.286124651,0.246876013,-0.091706755,0.769820217,1.002537216,0.813917079,-0.161226488,-0.257361032,0,1,-0.108422358
1320,0,0,1,0,0,1,0,0,1,0.661357664,0.673749805,0.626536418,-1.402509249,-1.852679928,-1.226875946,-0.43030128,0.111736368,-1.362953158,-1.286596442,0,0,-0.273887769
1321,0,0,1,0,1,1,0,0,1,-0.649025686,0.449200209,0.112617575,-1.910258428,-0.629433477,-0.259440007,1.466463127,1.275922035,-0.055353066,-0.222096054,1,0,0.817838868
1322,0,0,0,0,0,0,0,1,0,-1.172745985,-0.846545804,-1.279814058,-0.08878714,-0.464524913,-0.241761008,-0.104760598,-0.281832859,-0.576038784,0.11339142,0,0,-0.884972073
1323,0,0,0,0,0,0,1,0,0,1.731874862,0.106661251,-0.340535767,-0.777534679,2.346189153,0.420663471,-1.230599985,-1.763869051,0.712565067,0.506531622,1,0,1.260968163
1324,0,0,0,0,0,0,0,0,0,0.565184763,0.158088503,0.450173429,-0.61830739,1.652650048,-0.592236857,-0.291008385,0.290091009,0.813911945,0.570412415,0,0,1.475721845
1325,0,0,0,0,0,0,0,0,0,-0.849988611,0.918527771,0.461057208,-0.634572423,0.461563904,-0.242309935,0.566361008,-1.795202752,-0.391128614,-1.446833468,1,0,-0.325990436
1326,0,0,1,0,0,0,0,0,0,-0.764313175,1.646380629,1.185369495,1.762379872,0.576083713,0.957411584,-0.185569781,0.844920008,-1.973140361,1.871572912,0,0,2.472467612
1327,0,0,1,0,0,0,0,0,0,0.067347041,-0.564005238,-0.145067619,-0.966338522,-0.617735522,-1.552871803,-1.282511767,1.153323077,-1.395209452,-0.009639836,0,0,-2.768953353
1328,1,0,1,0,1,0,0,0,0,-0.522531056,0.838914183,1.930312664,-0.498096308,1.118885019,-0.509424126,0.00359447,0.530969062,-0.163195863,1.363511326,0,0,1.491029309
1329,0,1,0,0,1,0,0,0,0,1.010477402,1.015251557,-1.25315923,1.013591829,-0.432940119,-0.245788289,0.641038682,1.043029964,-1.272881075,0.696568423,0,0,1.281624716
1330,0,0,0,0,1,0,1,1,0,0.825215465,-0.313914193,-0.072038692,-1.098672143,0.222446453,-2.546099511,-0.451111929,-0.6018611,1.45891876,-0.135360214,0,0,0.152619979
1331,0,1,0,0,0,0,1,0,0,1.396275631,-1.000717396,0.968164946,0.04752654,0.919771415,0.165912766,0.098334667,-0.231097366,-1.170409644,0.46757147,0,0,0.205703025
1332,0,1,1,0,0,1,1,0,0,-1.157491542,0.657414114,-0.729120733,1.267082949,-0.669978775,1.020023541,0.978309083,-1.536576246,-2.443955179,-0.344070753,0,1,0.771186625
1333,0,0,0,0,0,0,0,1,0,-1.087084865,0.348689331,1.930530829,-0.182812649,-0.379748929,1.816059591,0.988030513,0.734078847,-0.745788328,-0.741051739,0,0,1.161746766
1334,0,1,0,0,0,0,1,0,0,-1.391762902,1.839110006,0.123012755,0.252515327,0.164547214,-0.158520124,0.163203909,0.16034773,-0.949685752,1.022393798,0,0,1.11572904
1335,1,1,0,1,0,1,1,0,0,-0.139992954,0.229470144,0.208367606,1.894120777,0.468221739,0.029004155,-1.434028958,1.465396561,-0.26015221,-0.378847331,0,0,0.248018513
1336,0,1,0,0,0,0,0,0,0,-0.160646094,-1.178181829,0.285733874,-0.698119358,-0.140353686,0.011933905,-0.024787599,-1.921148972,0.47907479,-0.468020337,0,0,-2.001938857
1337,0,0,1,1,0,0,0,0,0,-0.428228416,0.915554702,-0.84303818,2.739976897,0.376504361,1.793428682,-0.006949256,1.537997983,-0.996343901,0.797981976,0,0,2.588495878
1338,1,1,0,0,0,0,1,0,1,0.919822797,1.638828484,-1.01787615,1.905796689,-0.608455679,-0.74558616,-1.669060287,-0.308914257,-0.28271547,0.030377602,0,0,0.330372874
1339,1,0,0,0,0,1,0,1,0,1.141149607,-0.690767961,0.405523971,1.35580394,1.095639485,0.470546322,-0.232708625,-0.038237378,-0.292693051,-1.74026062,1,0,2.754876621
1340,0,0,0,0,0,1,1,0,1,1.0843515,-0.872040049,1.851180621,0.034463022,-1.953057412,-0.965709473,-0.494458094,-1.344092756,-0.04169054,-0.124749786,0,0,-0.108825212
1341,0,0,1,0,0,0,0,0,0,-2.10362472,0.889362038,1.216341072,-0.739815674,-1.068607023,0.297192372,-0.272565666,0.402004297,-2.87100536,0.437917414,0,0,-2.705450824
1342,1,1,1,1,1,0,0,0,0,1.185963179,-0.189880948,1.372959236,1.19940334,0.015323745,0.595417289,-1.269438279,0.271727846,-0.929109966,0.615161224,0,1,2.896382458
1343,0,0,0,1,1,1,1,0,0,-1.826814206,-1.015363376,0.931087358,-0.390044679,0.813124527,-0.481052559,1.184349214,1.413722278,-1.873707061,1.571825804,0,0,1.494934361
1344,0,1,1,1,0,0,0,0,1,-0.077710451,-0.190866691,0.341779735,-1.511458498,-0.229847685,-1.74404851,2.113061253,0.967853807,-0.030284758,-0.859766665,0,0,1.150021676
1345,0,1,1,0,0,1,0,0,0,0.212541564,1.112724932,0.892195886,0.57312794,-0.191668489,-0.793167416,-1.54019139,0.115436776,1.165590429,-0.615957575,0,0,0.758062271
1346,0,1,0,1,1,1,0,0,0,0.494114533,-1.04151183,2.230147551,1.320265371,0.714298249,1.588543714,0.641138427,-0.278407135,-0.192917066,-1.883814733,1,0,2.718984859
1347,0,1,1,0,0,0,1,1,0,-0.127919883,0.073430051,1.216337433,0.262218794,0.092314976,-0.255549408,1.087593207,-1.370078715,-0.922678297,-2.110622613,0,0,0.075160732
1348,1,1,1,0,0,0,0,0,0,-0.745401989,1.137984085,0.3065004,-0.867755084,-1.768237478,-0.32397958,-0.597391395,0.457103814,1.128200084,1.370330087,0,0,-1.183739447
1349,0,1,0,0,0,0,1,1,0,-1.010773303,0.12539582,1.512034907,0.125984884,-0.462624048,-1.322926564,0.285233692,-1.753275912,1.767634413,0.563048215,0,0,-0.362044618
1350,1,0,0,0,1,0,0,1,0,0.830271891,0.746836943,0.605504101,-0.924781971,1.180828206,-0.563915129,-0.311576526,0.415302259,0.736089485,-0.27731061,0,0,2.160449444
1351,0,0,0,1,1,0,1,0,0,-0.504684507,-1.464336774,0.469080726,1.144798813,0.141062844,0.260894998,-0.263223256,-0.503870329,1.884835725,-0.40006336,0,0,2.529166845
1352,0,0,0,1,1,0,1,1,0,-1.9431534,-0.897954046,-0.60657924,-0.39452563,0.541685162,-0.679331119,-0.349897603,0.609089031,0.046172565,0.507261341,0,0,0.241303808
1353,0,0,0,0,1,0,0,0,0,0.273350388,0.604555354,-1.071222199,-1.1344188,-0.829796838,0.637396144,-3.253786875,0.430914976,0.825147219,-0.531923021,0,0,-0.277140941
1354,0,1,0,0,0,1,0,0,0,1.327855655,-0.13904841,0.120005973,0.402045604,-1.061855819,-0.804295593,-2.010163007,-2.417240312,0.437900013,-0.789607033,0,1,-2.249682349
1355,0,0,0,0,0,0,0,1,0,-1.057738794,-0.381680197,-1.269085416,-0.186778078,-1.899218456,-0.97045522,-0.245157331,0.040733368,-0.937149399,0.980814956,0,0,-1.913810819
1356,0,1,0,0,1,1,0,0,1,1.009316653,1.168959655,-0.563133625,-0.118395647,1.120879407,-0.855836468,1.451393365,-0.260172976,-0.448234219,-0.539940109,0,0,2.522752443
1357,1,0,0,0,1,1,0,0,1,0.996938861,-0.786983602,0.907912329,0.25106987,1.353037562,0.26357337,-0.889180237,0.334476245,0.247402628,-0.510621694,0,1,0.682348191
1358,1,0,0,1,0,1,1,1,0,0.797113262,-1.088606751,-1.132972977,0.064602356,-0.271053179,0.79326451,0.289664637,-0.51735547,0.966279673,-0.091341001,1,0,3.126851582
1359,0,0,0,1,0,0,1,0,1,-0.13279093,0.60295,-0.624946545,-0.291461552,0.580373202,-0.96527051,-0.694964915,-0.687775551,-0.474164129,0.570116703,0,0,-1.48744496
1360,0,1,1,0,1,0,0,0,0,-0.459945964,0.504995147,-1.402411679,0.894352454,-1.802786657,-0.710655667,1.596303727,-0.416790603,-0.145928685,0.842328005,0,1,0.110320799
1361,0,0,0,0,0,0,1,0,1,-0.507013969,0.191279066,1.566864044,-1.93268696,0.710059382,1.004040369,-0.650408456,0.223594896,-0.463360721,-0.382897961,0,1,1.006051265
1362,0,0,0,0,0,0,1,0,0,-0.771054201,-0.428979199,-0.483041214,-0.94784193,0.014379291,0.359407782,1.094022516,0.071303472,0.249520823,-0.399612392,0,0,-0.481725243
1363,0,0,1,0,1,1,0,1,0,-1.067991249,-1.196323785,0.309697432,-2.264017341,-1.667215783,1.66266337,0.849154501,-1.765882502,0.419007326,-0.394193307,1,0,0.207033275
1364,0,0,0,0,0,0,1,1,0,-0.328946003,-1.315414227,0.786299784,0.950779872,0.398958399,0.365082329,0.464780942,0.707438678,1.233732471,-0.62643383,0,0,2.044463651
1365,0,0,0,1,1,1,1,0,0,1.400043871,-0.2324997,-0.150115773,-0.250121375,0.842646407,-0.175157203,-1.601072803,-1.041898583,0.048536031,-0.161544837,0,0,0.539608284
1366,1,0,0,0,0,1,1,1,0,1.272829461,-0.894873483,1.209341073,-0.55050199,2.376099579,-0.611105788,-1.717097626,2.850670373,-0.164436837,0.485996333,0,1,4.461412738
1367,1,0,0,0,0,0,1,0,0,-0.804566636,0.882957526,0.78038343,1.06388947,-1.358703262,-0.274803806,-1.614821712,0.733564353,-1.411553107,-1.381556299,0,1,-2.228948568
1368,0,1,0,0,0,0,1,1,0,1.797694884,-1.095388015,1.865275946,-1.395099981,-1.482799663,1.090469673,0.322847641,-0.13838757,0.661914472,0.658099111,0,0,2.784541628
1369,0,1,0,0,0,0,0,0,0,-1.051779356,0.486144361,-1.4966527,1.383995211,-1.750301749,0.944366169,0.879303404,-1.155998395,0.525833152,1.023502447,0,0,0.250331022
1370,0,0,0,0,0,1,0,0,0,1.087707697,-0.726598985,-0.559546784,-0.534491696,-0.365057602,0.110160701,-0.257241973,-1.50710826,-0.764760852,0.984140472,0,1,1.642487398
1371,0,0,0,1,0,0,0,0,0,-0.311729343,-0.2934337,-0.525201354,0.923368883,0.619642511,0.613353362,-2.849278125,0.60395195,0.491261351,-1.041033269,0,0,0.941632517
1372,1,0,0,0,0,0,1,1,0,0.219724047,-0.735158923,2.530270944,0.318264908,-0.555877472,1.246847641,-0.062229707,-0.304172209,-0.40667959,-0.580230277,0,0,1.101738565
1373,0,0,1,0,0,0,0,0,0,-0.504594703,-0.411707929,2.074309446,-0.569870574,-0.147280624,-2.65106135,-0.239353182,0.889962401,2.343609529,-0.799884814,0,0,0.025697671
1374,1,0,0,1,0,1,1,0,1,0.289846159,0.268249767,-0.575570628,1.285359413,-1.11612176,-1.626460212,-0.372770203,-1.668183984,-0.033982672,0.366092195,0,1,-0.167857321
1375,1,0,0,1,0,0,1,0,1,-0.419385663,1.398581336,0.52856693,0.102800746,1.858400486,1.850404965,2.247076012,-1.829878371,-0.136128828,0.913074646,0,1,2.925350444
1376,0,0,0,1,0,0,0,0,0,-0.004786649,-0.128469458,1.410437926,0.535058527,-0.330320243,0.384947826,0.573619331,-1.104408715,-1.9347612,-0.218042878,1,1,1.931218013
1377,0,0,0,0,0,0,0,0,1,0.511848798,1.296045445,-0.308934606,-0.466427524,-1.687157603,-0.65581711,0.760211352,-0.917781983,-0.453160735,0.039781104,0,0,-2.006899065
1378,1,0,0,0,1,0,0,0,0,-2.195823132,-0.91642085,0.514800638,0.0202621,-0.533015286,0.000797985,2.007436248,0.490291737,1.743988827,-0.701497978,1,0,-0.25084021
1379,1,0,0,0,1,0,1,0,0,0.227382788,-0.936698216,1.368280813,-0.515192212,-0.278472948,-0.674838705,0.2379921,0.141058849,-0.341338075,0.898588758,0,0,0.711964485
1380,0,0,0,0,1,0,0,1,0,-0.106250001,-1.088571295,-0.622772553,0.131296832,-0.569896316,0.166549762,-0.139610725,-1.008425026,-0.964119429,-1.05620072,0,0,-0.754349771
1381,0,0,1,0,0,0,0,0,1,0.504602355,-1.0057856,0.754769107,1.352125048,0.641477262,0.96554331,1.579368218,-0.640805914,-0.470063702,-0.48991916,0,0,0.842591075
1382,0,0,1,0,0,1,0,0,1,0.030789906,0.931185919,0.055627182,0.386216458,-0.061756647,-1.3775313,-0.771225627,-1.682248212,1.052262051,-1.14887978,0,0,0.487752947
1383,0,0,0,0,1,0,0,0,1,-0.818495668,1.058521145,-0.356816334,-0.081349866,-0.440161068,-1.179832834,-0.50277213,0.533890233,0.590852803,-0.076952728,1,0,0.519975667
1384,0,1,1,0,1,1,0,0,0,0.98063698,-0.731353364,-0.65658505,0.098130792,0.000825096,-1.062823701,0.722545487,-1.473957774,-0.436716643,-1.278176481,0,0,-0.201142511
1385,1,1,1,0,0,0,0,0,1,-1.110503889,-2.238064236,0.365728573,0.935460729,0.355447069,-0.218901236,0.93127199,0.820858361,-0.809639346,2.043787511,1,0,1.592751486
1386,1,0,0,1,0,0,0,0,1,0.811595488,0.373763723,-0.094790408,0.020534984,1.33327289,0.540196231,-0.442927124,1.93615662,-0.369674766,0.438547301,0,0,1.951505293
1387,0,0,1,0,1,0,1,0,0,-0.673778343,0.650721382,0.330808107,-0.009679787,0.153094619,-0.776179675,0.01711567,-1.328009556,-0.55698298,-1.3414948,0,0,-1.593812477
1388,0,1,1,0,0,0,0,0,0,-0.251254521,-0.702492429,0.352766263,-0.238637751,0.04711978,0.055116436,1.366884445,1.171012619,0.457247963,1.333016582,1,0,3.400831762
1389,0,0,0,1,0,0,1,0,0,-0.553732224,-0.937203929,1.22722292,-1.043464208,0.081662036,-0.706014267,-1.000995421,1.708013134,-1.465014544,0.957764178,0,0,-0.176930677
1390,0,1,1,0,0,0,1,1,0,-1.690115653,0.420482664,1.772171534,-2.486599187,1.237636048,0.740601163,0.843849453,0.175126926,1.031442702,0.022989908,0,0,2.205604242
1391,1,1,1,0,1,1,0,0,0,0.462722227,1.053878067,-1.091437122,0.057565399,-0.487360769,0.03227835,0.636860647,1.174085587,1.417698155,0.558036816,1,1,3.367769172
1392,1,0,0,0,0,0,1,0,0,-1.180251011,0.95280302,1.435829704,1.615897158,0.527644986,-0.731482981,-0.980927676,1.240934541,0.480361452,-1.543046506,0,1,1.345258615
1393,1,1,0,1,0,0,1,1,1,-0.276882014,-1.270482462,1.007583881,0.748279916,0.982639023,2.450870939,1.298388409,2.012880455,-0.440089059,0.365768336,0,0,2.442789742
1394,0,1,0,1,0,0,0,0,0,-1.430545747,-0.120991959,-0.025931844,0.029779083,0.815919333,0.947377141,0.92210085,0.466168496,0.115509038,-1.635241829,0,0,-0.211258028
1395,0,0,1,0,0,0,1,1,0,-0.826841604,-0.735166742,0.42563609,-0.543802701,0.584043863,0.478460755,-1.193432566,-0.388126106,0.781205505,-0.719686109,0,0,0.529972613
1396,0,0,1,0,0,0,0,0,0,-0.450912438,0.78711057,-0.551680846,0.448872735,-1.289683769,1.194102682,-0.228274801,-0.341013451,1.258049531,0.088454563,1,0,1.781483935
1397,0,0,1,0,0,0,1,0,1,-0.287107903,-1.119089303,0.830580246,-1.513407798,0.362820818,-0.232087182,0.065164755,-0.565890729,-2.621160765,-0.733533852,0,0,-2.175230618
1398,1,0,1,0,0,1,0,0,0,-0.47130832,-0.113139563,0.952823241,-1.107293958,0.634339881,0.223588593,0.322359484,1.381428212,-1.260364822,0.316639883,0,1,1.683733241
1399,0,1,0,0,0,0,0,0,0,-1.008404745,-1.963510473,-1.049931273,-3.497286962,1.226012289,2.381933932,0.516837386,-0.639182021,0.43471399,-0.443150167,0,1,-0.457947806
1400,0,0,0,0,1,0,0,0,0,-1.053973358,0.62624553,0.546409172,1.444586972,0.688470863,0.635684433,1.894659077,-0.103266001,0.330846383,-0.664506437,0,0,1.739710562
1401,0,0,1,1,0,0,0,0,0,-1.319767565,-1.172115551,-0.442620431,1.324761149,0.82374431,0.239608288,-0.202847777,0.553547939,0.939851185,-0.080152842,0,1,-0.228379384
1402,0,0,0,0,0,1,0,0,0,1.394966904,0.304893545,-1.235245306,-0.68547838,1.178207848,0.083020353,-1.281899678,1.546864272,1.917599486,2.687887364,0,1,3.41775819
1403,0,0,0,0,0,0,1,1,0,-0.629970827,-1.334697549,0.977884944,-0.398357756,0.426011157,-0.038194525,0.75195406,0.238556536,1.730982807,-0.853048836,0,0,0.485498256
1404,0,0,0,1,0,0,1,0,0,-0.812518279,0.216977426,0.165201238,-0.950387113,-1.277102538,0.222477113,-1.024304252,-0.285281907,-1.07650814,-0.017183173,0,0,-0.585042974
1405,0,1,1,0,0,0,0,1,0,-2.779790062,-1.834370333,-0.757814217,-1.231433189,-0.505096881,-1.111846857,-2.469142857,-0.367845972,0.514970923,0.363555373,0,0,-4.005456564
1406,0,0,0,1,1,1,0,0,1,-1.29594529,-2.142891527,-0.082259999,0.575531355,-0.209325375,0.757027097,-1.382782379,0.329786384,-0.902325794,1.281557544,1,0,1.77628113
1407,0,0,0,0,0,1,1,0,0,1.418118702,-1.125882122,0.0952271,0.397660728,0.656603962,0.045753452,-1.192205878,-0.096142264,1.077063898,-1.192662975,0,1,0.1634276
1408,1,0,1,0,0,0,0,0,0,0.664794831,0.081445963,0.223480209,-0.840713941,0.455587126,1.48967088,1.227762756,-2.014474505,0.487486473,1.182319078,1,0,2.414086231
1409,1,0,0,0,1,0,1,1,0,0.928480754,-0.465041143,-0.077051679,-0.187237138,1.583628704,-1.570585771,-0.054840544,-0.5886896,-0.096291284,0.81305974,0,1,1.051637282
1410,1,0,0,0,0,0,0,0,1,-0.668896764,1.007511396,-0.374463413,0.415439161,-0.507691856,1.195884736,-0.841773751,-1.299827055,0.455307723,-0.112448964,1,0,-0.126695096
1411,1,0,0,0,0,1,1,0,0,0.336874813,-0.091873345,0.732270503,-0.510981892,-1.970847779,-0.601155125,0.803831876,1.739436456,2.324025039,0.247797123,0,0,0.936627305
1412,1,0,1,0,0,0,0,0,0,0.120689178,-1.339301236,0.580876654,-1.690016047,2.408517618,-0.530583446,1.696697376,0.658633763,-0.736234728,0.070351927,1,0,1.915409031
1413,0,0,0,0,0,1,0,1,0,-0.221684205,0.74683874,-0.237434407,-0.570602121,0.785834497,-0.833595271,0.303311557,-0.821439329,1.603996847,0.011574534,0,0,0.702677143
1414,0,0,0,1,0,0,0,1,0,0.051578424,-0.79148036,0.066205914,2.359991596,-0.013982637,-1.78561154,0.340758311,-0.304953276,2.324133138,-1.272278603,0,0,-0.105012754
1415,0,0,0,0,0,1,1,0,1,0.28937745,1.097616262,-0.025475424,-0.171692503,-0.094707697,-0.298263841,-0.294639841,-1.190183737,-1.504915396,-0.672172481,0,0,-0.905521308
1416,0,0,1,0,0,0,0,0,0,-0.763758078,0.874446956,0.934914277,-1.727208751,1.148647674,-0.810712243,-0.9811734,-0.037508744,1.908631888,-1.469308896,0,1,1.282282848
1417,0,0,0,0,1,0,0,0,1,0.070336984,0.007037234,2.26843475,1.57571057,-1.550213135,1.258162561,0.742865085,-0.898884526,-1.15307213,-0.862768276,0,0,1.158530276
1418,1,0,0,1,0,0,0,1,1,-1.204559557,0.767049969,-0.017579826,-0.888478487,-1.425039233,1.219898382,-0.233703358,-0.145519594,0.816674079,0.212536628,0,0,-0.450130223
1419,0,0,1,1,0,0,1,1,0,-1.35694289,-1.380922049,-0.007008329,0.056282172,-0.506439214,-1.523101437,-2.405140256,0.259669531,-0.549147279,0.570550218,1,0,1.365051106
1420,0,0,0,0,0,0,0,0,0,-2.118338355,-0.849565497,-0.43848039,0.403553178,0.139370726,1.461841442,-0.607154498,-1.283936511,0.60838006,-1.403313877,0,0,-1.152534036
1421,1,0,0,1,0,0,0,1,1,0.024175434,-1.126375476,-1.402820098,-1.606157746,-0.046193751,1.114568839,0.300482489,0.117071583,0.747170143,0.079545065,1,0,-1.292782157
1422,0,0,0,1,0,1,1,0,1,-0.733617862,-1.157322335,-0.787546402,0.451446924,0.359759571,0.377066457,0.589206613,-1.56583401,-0.226415056,0.378143192,0,0,2.226229133
1423,1,1,0,1,0,0,0,0,0,1.290706616,0.5926688,-0.839785527,0.276489847,-0.502372034,1.894741402,0.646211988,0.009135606,0.304121043,0.256223923,0,0,1.725902439
1424,0,1,0,1,1,0,0,1,0,0.671580831,-0.161769645,-1.217979573,-0.136239735,-0.539206011,0.560821006,-1.692291044,2.913158619,-0.689979665,-0.762072281,1,1,4.717335805
1425,0,0,0,0,0,0,0,1,0,-0.049572549,0.385745404,-0.6561265,0.295923531,0.553346915,0.75723856,1.207155766,-0.353721816,-0.121485372,-1.347918256,0,0,1.578222205
1426,0,1,0,0,1,0,1,0,1,3.249978167,-0.853548844,-0.384146464,-0.153499791,1.358181894,0.206588532,0.006342902,-1.78371066,1.197400256,-0.281627487,0,1,3.986989326
1427,0,1,0,0,0,0,0,0,0,-0.084940058,0.779115332,1.076951597,0.150073144,1.113671731,1.860176897,-1.317134522,-1.700875378,0.192413878,0.135580735,0,1,2.517578302
1428,1,0,1,0,0,0,0,1,1,-0.194783224,0.852125302,-0.342077848,-0.135729848,-0.909194242,1.799429613,0.742986274,1.426050832,0.305098885,0.954451697,1,0,3.749087342
1429,0,0,0,0,0,1,0,0,0,-1.00603688,-0.188518077,-1.098451101,-1.312353876,-0.923796025,-0.587716918,-0.325575267,0.186897064,1.06552825,-0.54203237,1,0,-1.540258466
1430,0,1,1,0,0,0,0,1,0,-0.35711927,1.432371271,0.584473691,2.171782161,-0.418112338,2.255548213,-1.356487302,0.396088131,1.047572792,-0.626320111,0,0,2.129552692
1431,0,0,0,0,0,0,1,0,0,-0.832873282,0.99524731,0.051529812,-1.08938729,-1.626350568,0.55001856,-0.189500211,0.809410398,1.61495057,-0.836507764,1,0,0.535393524
1432,0,0,1,0,0,0,0,1,0,-0.253399762,-1.127135124,0.862594555,2.015427846,-0.372880739,2.060699779,0.520837043,0.350901839,-0.188313714,-1.133187527,0,0,1.829179115
1433,0,0,0,1,1,0,0,0,0,0.023293887,0.373843061,2.063810562,2.310334538,-2.296701269,1.61573165,-0.291458474,0.328327396,-1.492187815,1.033024054,1,1,1.91743766
1434,1,1,1,0,0,0,0,0,0,0.6351718,0.584738202,0.167253682,0.461778933,-0.160761322,0.896810074,-0.503397345,-1.500177112,-0.272280658,0.219986661,1,0,1.767073685
1435,0,0,0,0,0,0,0,0,0,-0.459450471,-0.449139081,-2.706554461,-0.006661115,0.035515104,0.325958863,-0.674109741,-0.469121332,0.231960108,-0.251938265,0,0,0.911642259
1436,0,0,0,0,1,0,0,0,1,-0.45435848,-1.0890451,0.643061533,-0.595459106,-0.571944862,0.595144498,-0.686113096,-0.775635474,0.497796136,-0.050695527,0,0,-0.786303343
